,file,accuracy,f1score,cosine,jaccard,logloss,person
78,ILSVRC2012_val_00030263.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,2
79,ILSVRC2012_val_00030540.JPEG,0.8125,0.0,0.0,0.0,6.758185010459466,2
80,ILSVRC2012_val_00030756.JPEG,0.9375,0.0,1.0,0.0,2.252728336819822,2
81,ILSVRC2012_val_00036975.JPEG,0.6875,0.0,0.0,0.0,11.26364168409911,2
82,ILSVRC2012_val_00039246.JPEG,0.75,0.5,0.5163977794943222,0.3333333333333333,9.010913347279288,2
83,ILSVRC2012_val_00040002.JPEG,0.8125,0.0,0.0,0.0,6.758185010459466,2
84,ILSVRC2012_val_00040676.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,2
85,ILSVRC2012_val_00040913.JPEG,0.8125,0.5714285714285715,0.5773502691896258,0.4,6.758185010459466,2
86,ILSVRC2012_val_00041922.JPEG,0.875,0.6666666666666666,0.6666666666666666,0.5,4.505456673639644,2
87,ILSVRC2012_val_00046002.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,2
88,ILSVRC2012_val_00049179.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,2
89,ILSVRC2012_val_00049472.JPEG,0.6875,0.0,0.0,0.0,11.26364168409911,2
90,ILSVRC2012_val_00001470.JPEG,0.6875,0.0,0.0,0.0,11.26364168409911,3
91,ILSVRC2012_val_00003768.JPEG,0.625,0.0,0.0,0.0,13.516370020918933,3
92,ILSVRC2012_val_00003808.JPEG,0.9375,0.8,0.8164965809277261,0.6666666666666666,2.252728336819822,3
93,ILSVRC2012_val_00007306.JPEG,0.8125,0.4,0.40824829046386313,0.25,6.758185010459466,3
94,ILSVRC2012_val_00009634.JPEG,0.875,0.5,0.5,0.3333333333333333,4.505456673639644,3
95,ILSVRC2012_val_00010411.JPEG,0.75,0.3333333333333333,0.33333333333333326,0.2,9.010913347279288,3
96,ILSVRC2012_val_00014415.JPEG,0.625,0.4,0.40824829046386313,0.25,13.516370020918933,3
97,ILSVRC2012_val_00015178.JPEG,0.75,0.5,0.5,0.3333333333333333,9.010913347279288,3
